GP,MIN,FG%,3P Made,3P%,FTM,FT%,DREB,REB,AST,STL,BLK,TOV,TARGET_5Yrs
-0.6549527125863359,-1.4840252827974274,-1.070739568288816,-0.6455888773860258,-1.2104641420675197,-0.6056339110667274,-0.5768859368018653,-0.9751719876228534,-0.8918192497250158,-0.9183352979637815,-0.7775951793489229,-0.39306697155977083,-0.9602797315235336,0.0
-1.113997699766821,-1.6164777966844035,-1.527108403937986,-0.38486280876116913,0.13114363949891503,-0.8082932794846108,0.2647589157009537,-1.342954273976533,-1.3293483422188606,-0.3743471013471192,-0.7775951793489229,-0.8593881241849084,-1.098731941577497,0.0
1.2386078595331655,2.3570976199248763,0.7873335482828023,-0.38486280876116913,0.21264317763145552,2.839575352037292,1.1915139218276554,3.6588848204335096,3.8723864240968493,1.3936145376570337,0.9313651726409782,0.5395753336905043,0.9780512092319525,0.0
1.2386078595331655,2.3570976199248763,0.7873335482828023,-0.38486280876116913,0.21264317763145552,2.839575352037292,1.1915139218276554,3.6588848204335096,3.8723864240968493,1.3936145376570337,0.9313651726409782,0.5395753336905043,0.9780512092319525,1.0
1.1238466127380444,1.6587116376117297,1.357794592844264,-0.6455888773860258,-0.5145834703204437,1.3196300889031665,-0.4634057319700241,2.187755675018791,2.4139561157840337,0.5776322427320398,1.1755023657823929,1.005896486315642,1.3934078393938427,1.0
1.2386078595331655,1.5503413989769315,0.7710346612953318,-0.6455888773860258,-0.1635085368264234,1.3196300889031665,-0.3499255271381843,0.5695136150626009,1.0041401510816446,0.6456307673091227,2.1520511383480505,-0.15990639524720207,1.3934078393938427,1.0
0.8943241191478017,1.526259123724754,-1.0870384552762866,-0.38486280876116913,-0.37666117501922136,0.5089926152316322,0.25530223196496754,-0.1660509576447582,-0.06537540834775353,0.44163519357787445,3.3727371040551226,-0.39306697155977083,1.116503419285916,1.0
0.033614768184391915,1.441971160342133,0.20057361673386995,1.1794936029879706,0.7956783350411679,0.3063332468137487,0.4255225392127286,-0.1660509576447582,0.031853278873100944,2.073599783427861,0.9313651726409782,-0.15990639524720207,1.8087644695557326,0.0
-1.630423310344867,-0.2919526578146437,1.4881856887440263,-0.6455888773860258,-1.2104641420675197,-0.5043042268577855,-0.7376495603136402,1.0844088159577525,1.0527544946920722,-0.7823382488096158,-0.28932079306609393,0.30641475737793555,-0.26801868125371714,0.0
0.8943241191478017,1.4058477474638669,1.1785068359820903,-0.6455888773860258,-1.2104641420675197,1.2183004046942245,0.9834668796359467,1.0844088159577525,1.3930548999650625,0.03364404611537763,0.1989535932167348,0.5395753336905043,0.4242423690160994,1.0
-0.48281084239365396,0.8399142790376968,0.1516769557714594,2.2223978774873974,1.5103665925111378,0.8129816678584576,1.2577107079795613,-0.46027678672770195,-0.5515188444520255,1.4616130622341161,-0.04518359992467955,-0.8593881241849084,0.8395989991779894,0.0
0.8943241191478017,0.5870503888898333,-0.435082975777473,-0.6455888773860258,-1.2104641420675197,-0.09898549002201851,0.3120423343808874,1.0108523586870164,1.0041401510816446,0.10164257069246033,0.44309078635814947,0.30641475737793555,0.14733794890817287,1.0
1.009085365942923,0.5268447007593897,0.08648140782157827,1.1794936029879706,1.2345220019086933,0.3063332468137487,0.35932575306082115,-0.018938043103286367,-0.016761064737326293,0.44163519357787445,1.4196395589238069,-0.15990639524720207,0.008885738854209424,0.0
-0.5401914657912146,0.3703099116202362,0.9014257571950952,-0.6455888773860258,-1.2104641420675197,0.7116519836495157,-0.3404688434021968,0.7901829868748088,1.1499831819129265,-0.5103441505012847,-0.28932079306609393,0.30641475737793555,0.4242423690160994,1.0
0.20575663837707386,0.3221453611158815,1.7978645415059638,-0.6455888773860258,-1.2104641420675197,0.10367387839586499,-1.2388537983209371,1.378634645040696,1.6361266180171985,-0.7143397242325331,-0.5334579862075083,1.9385387915659171,-0.5449231013616437,1.0
-0.310668972200972,0.3221453611158815,1.4229901407941452,-0.6455888773860258,-1.2104641420675197,0.5089926152316322,-1.7778847712721815,1.5257475595821677,1.4902835871859166,-0.5783426750783676,-0.5334579862075083,2.6380205205036233,0.285790158962136,1.0
1.2386078595331655,0.23785739773326048,-0.3698874278275919,-0.6455888773860258,-0.9408887467060397,-0.09898549002201851,0.9740101958999592,-0.46027678672770195,-0.5029045008415982,1.597610111388282,0.9313651726409782,-0.15990639524720207,0.701146789124026,1.0
-0.7123333359838966,0.15356943435063905,1.4066912538066747,-0.6455888773860258,-1.2104641420675197,0.7116519836495157,-0.32155547593022304,0.9372959014162805,1.2958262127442082,-0.5783426750783676,0.44309078635814947,1.7053782152533485,0.8395989991779894,1.0
-1.5156620635497458,-0.5086931350842406,-2.276857205361621,0.3973153971134008,-0.05066302248905969,-0.40297454264884375,1.9764186719145544,-0.5338332439984378,-0.7945905625041615,1.0536219147716195,-0.04518359992467955,-0.39306697155977083,-0.26801868125371714,0.0
-1.0566170763692606,0.11744602147237322,-0.6795662805895281,1.1794936029879706,1.0276385589568602,0.20500356260480684,1.2293406567716014,-0.6073897012691738,-0.5029045008415982,-0.30634857677003635,0.44309078635814947,-0.6262275478723397,-0.1295664711997537,1.0
1.2386078595331655,0.09336374622019543,-1.1685328902136383,-0.38486280876116913,-0.30143083212764565,0.10367387839586499,0.35932575306082115,-0.5338332439984378,-0.6487475316728799,1.5296115868111988,0.1989535932167348,-0.6262275478723397,0.008885738854209424,1.0
0.20575663837707386,-0.07521218054504655,-0.8425551504642315,-0.6455888773860258,0.23771995859531425,-0.20031517423096012,0.3971524880047686,-0.46027678672770195,-0.5029045008415982,1.1216204393487024,1.1755023657823929,-0.6262275478723397,0.4242423690160994,1.0
1.1238466127380444,-0.08725331817113545,1.4229901407941452,-0.6455888773860258,-1.2104641420675197,0.0023441941869233574,-0.11350843373851584,0.6430700723333369,0.5666110585878001,-0.7823382488096158,-0.04518359992467955,1.005896486315642,-0.1295664711997537,1.0
0.9517047425453624,-0.3039937954407324,0.412459147570985,-0.6455888773860258,0.13114363949891503,-0.20031517423096012,1.0118369308439066,0.34884424325039326,0.3721536841460912,-0.7823382488096158,-0.7775951793489229,0.5395753336905043,-0.4064708913076804,1.0
-0.310668972200972,-0.3280760706929097,-0.4024852018025319,-0.38486280876116913,1.1404840732942236,-0.7069635952756691,0.5484594277805559,-0.7545026158106456,-0.7459762188937342,-0.03435447846170522,0.1989535932167348,-0.39306697155977083,-0.5449231013616437,0.0
-0.7123333359838966,-0.34011720831899844,-0.5654740716772353,-0.6455888773860258,-0.6148905941758781,-0.40297454264884375,0.9550968284279868,-0.6809461585399096,-0.6487475316728799,0.37363666900079157,0.6872279794995638,-0.8593881241849084,0.14733794890817287,0.0
-0.5401914657912146,-0.3762406211972647,-0.6958651675769987,-0.12413674013631247,0.48221857299293547,0.5089926152316322,1.6265213736830448,-0.6073897012691738,-0.7459762188937342,0.8496263410403709,0.6872279794995638,-0.8593881241849084,0.285790158962136,0.0
-0.5401914657912146,-0.5327754103364182,-0.6469685066145869,-0.12413674013631247,1.0903305113665065,-0.9096229636935526,0.6241128976684509,-0.386720329456966,-0.454290157231171,-0.5103441505012847,-0.7775951793489229,-0.39306697155977083,-0.6833753114156071,0.0
0.6648016255575591,-0.6291045113451279,-0.3046918798777108,-0.6455888773860258,-1.2104641420675197,0.10367387839586499,0.9456401446919992,-0.8280590730813816,-0.8432049061145886,0.23763961984662588,-0.04518359992467955,-0.6262275478723397,0.14733794890817287,1.0
0.49265975536487716,-0.7013513371016602,0.16797584275892996,-0.6455888773860258,5.0587310988971295,-1.0109526479024944,1.1158604519397604,-0.31316387218623,-0.1626040955686078,-0.6463411996554503,-0.28932079306609393,-0.15990639524720207,-0.8218275214695704,1.0
-0.3680495955985327,-0.7615570252321038,2.0586467333054883,-0.6455888773860258,-1.2104641420675197,0.0023441941869233574,-0.397208945818118,-0.018938043103286367,0.17769630970438244,-0.8503367733866987,-0.04518359992467955,0.7727359100030731,-0.5449231013616437,1.0
-2.0894682975253525,-0.845844988614725,-2.2605583183741507,0.918767534363114,1.084061316125542,-0.301644858439902,-0.3404688434021968,-1.1222849021643253,-1.1348909677771517,-0.03435447846170522,0.1989535932167348,-0.6262275478723397,0.14733794890817287,0.0
-0.5975720891887752,-0.9662563648756123,-0.435082975777473,-0.38486280876116913,-0.006778655802307191,-0.40297454264884375,0.4822626416286498,-0.9751719876228534,-0.940433593335443,0.16964109526954319,-0.04518359992467955,-0.6262275478723397,-0.26801868125371714,1.0
-0.25328834880341133,-0.9662563648756123,0.23317139070881107,-0.6455888773860258,-1.2104641420675197,-0.6056339110667274,-0.4539490482340379,-0.9016155303521174,-0.8918192497250158,-0.30634857677003635,-0.04518359992467955,-0.39306697155977083,-0.5449231013616437,1.0
0.3778985085697558,-1.0385031906321447,-0.8751529244391726,0.3973153971134008,0.6201408682941577,-0.8082932794846108,0.5011760091006222,-1.0487284448935892,-1.1348909677771517,-0.10235300303878808,-0.5334579862075083,-0.6262275478723397,-0.26801868125371714,0.0
-0.5975720891887752,-1.0746266035104108,-1.0055440203389348,-0.6455888773860258,-0.3139692226095749,-0.8082932794846108,-0.4161223132900904,-1.1222849021643253,-1.0862766241667248,0.03364404611537763,0.1989535932167348,-0.6262275478723397,-0.26801868125371714,1.0
-0.8844752061765786,-1.0987088787625883,0.5428502434707473,-0.6455888773860258,-1.2104641420675197,-0.8082932794846108,0.44443590668470234,-0.9016155303521174,-0.7459762188937342,-0.8503367733866987,-1.021732372490337,-0.39306697155977083,-0.8218275214695704,1.0
-1.286139569959503,-1.1348322916408544,-1.2011306641885793,-0.12413674013631247,0.18129720142663228,-0.8082932794846108,1.163143870619694,-1.0487284448935892,-1.0376622805562974,-0.5783426750783676,-0.7775951793489229,-0.6262275478723397,-0.8218275214695704,0.0
-1.0566170763692606,-1.1348322916408544,-0.04390968807818513,-0.6455888773860258,-1.2104641420675197,-0.6056339110667274,-1.683317933912314,-0.7545026158106456,-0.5515188444520255,-0.8503367733866987,-1.2658695656317518,-0.6262275478723397,-0.5449231013616437,0.0
-0.3680495955985327,-1.1348322916408544,0.23317139070881107,-0.38486280876116913,-0.031855436766165694,-0.7069635952756691,0.3876958042687824,-1.0487284448935892,-0.8432049061145886,-0.6463411996554503,-1.021732372490337,-0.6262275478723397,-0.9602797315235336,0.0
-1.458281440152185,-1.2432025302756529,-0.8099573764892903,-0.38486280876116913,0.04337490612541004,-0.9096229636935526,-1.5792944128164599,-1.0487284448935892,-0.8918192497250158,-0.6463411996554503,-0.5334579862075083,-0.39306697155977083,-0.5449231013616437,0.0
-1.3435201933570637,-1.2432025302756529,0.02128585987169599,-0.38486280876116913,-0.06947060821195368,-0.8082932794846108,1.0118369308439066,-0.9751719876228534,-0.940433593335443,-0.8503367733866987,-1.021732372490337,-0.6262275478723397,-0.9602797315235336,0.0
-0.8270945827790179,-1.3154493560321854,-0.17430078397794738,-0.12413674013631247,0.48221857299293547,-1.1122823321114361,-1.6738612501763273,-1.1958413594350612,-1.0862766241667248,-0.7143397242325331,-1.021732372490337,-0.8593881241849084,-1.2371841516314601,0.0
-0.5401914657912146,-1.3515727689104515,-0.9403484723890537,0.1365893284885441,1.504097397270173,-1.0109526479024944,1.2293406567716014,-1.1222849021643253,-1.0862766241667248,-0.8503367733866987,-1.2658695656317518,-0.8593881241849084,-1.2371841516314601,0.0
-1.1713783231643817,-1.4840252827974274,-1.0055440203389348,-0.6455888773860258,-1.2104641420675197,-0.40297454264884375,0.5011760091006222,-0.9751719876228534,-0.8918192497250158,-0.8503367733866987,-1.2658695656317518,-0.6262275478723397,-0.9602797315235336,0.0
-2.3763714145131556,-1.544230970927871,-1.038141794313876,-0.6455888773860258,-1.2104641420675197,-1.1122823321114361,-3.101820494310325,-1.1958413594350612,-0.9890479369458702,-0.7823382488096158,-0.7775951793489229,-0.39306697155977083,-1.2371841516314601,0.0
-1.4009008167546244,-1.6044366590583146,-1.4456139690006344,-0.38486280876116913,-0.4706991036336911,-1.0109526479024944,-0.3404688434021968,-1.1958413594350612,-1.1835053113875789,-0.6463411996554503,-1.2658695656317518,-0.8593881241849084,-0.9602797315235336,0.0
1.0664659893404838,2.41730330805532,-0.3209907668651802,-0.6455888773860258,0.5010261587158295,2.839575352037292,0.3120423343808874,3.2175460768090947,2.8028708646674514,1.6656086359653643,1.9079139452066358,1.7053782152533485,2.3625733097715855,1.0
-0.310668972200972,-0.5448165479625069,-2.2442594313866806,0.3973153971134008,0.06845168708926855,-0.7069635952756691,0.3971524880047686,-0.9016155303521174,-0.8918192497250158,-0.7143397242325331,0.1989535932167348,-0.6262275478723397,-0.6833753114156071,0.0
0.7795628723526804,2.116274867403102,0.412459147570985,-0.12413674013631247,0.9336006303423904,3.1435644046641182,0.2647589157009537,3.364658991350566,3.5320860188238594,0.44163519357787445,0.9313651726409782,2.171699367878486,2.3625733097715855,1.0
0.20575663837707386,1.9115755277595932,-0.5817729586647058,2.2223978774873974,1.077792120884577,2.738245667828351,0.6335695814044371,-0.09249450037402235,-0.11398975195818077,1.6656086359653643,1.6637767520652216,-0.39306697155977083,1.8087644695557326,0.0
1.2386078595331655,1.309518646455157,-0.2720941059027696,3.2653021519868237,1.1342148780532588,0.6103222994405738,0.44443590668470234,0.05461841416744962,-0.06537540834775353,0.03364404611537763,0.44309078635814947,-0.15990639524720207,0.5626945790700628,1.0
1.2386078595331655,1.1770661325681808,0.1353780687839888,-0.6455888773860258,-0.7277361085132418,-0.5043042268577855,0.07562524098121895,-0.31316387218623,-0.016761064737326293,3.2975732258153516,3.3727371040551226,-0.39306697155977083,1.3934078393938427,1.0
1.181227236135605,0.9964490681768499,1.1459090620071501,-0.6455888773860258,-1.2104641420675197,0.9143113520673994,0.1796487620770739,1.8935298459358474,2.3653417721736063,-0.8503367733866987,-0.04518359992467955,2.6380205205036233,-0.4064708913076804,1.0
0.8943241191478017,0.9362433800464062,-0.011311914103243989,-0.38486280876116913,-0.37666117501922136,1.7249488257389334,0.7470497862362783,-0.018938043103286367,0.17769630970438244,-0.10235300303878808,0.6872279794995638,-0.15990639524720207,0.9780512092319525,1.0
1.2386078595331655,0.731544040402898,0.3635624866085733,-0.38486280876116913,0.08099007757119803,0.40766293102269036,1.607608006211071,-0.23960741491549417,-0.4056758136207438,1.8016056851195301,0.9313651726409782,-0.39306697155977083,0.701146789124026,0.0
1.2386078595331655,0.731544040402898,0.3635624866085733,-0.38486280876116913,0.08099007757119803,0.40766293102269036,1.607608006211071,-0.23960741491549417,-0.4056758136207438,1.8016056851195301,0.9313651726409782,-0.39306697155977083,0.701146789124026,1.0
-0.6549527125863359,-1.0144209153799673,-1.8693850306748623,-0.38486280876116913,0.13114363949891503,-0.8082932794846108,-0.5106891506499578,-0.9751719876228534,-1.0862766241667248,0.10164257069246033,-0.28932079306609393,-0.6262275478723397,-0.8218275214695704,0.0
-0.6549527125863359,-1.0144209153799673,-1.8693850306748623,-0.38486280876116913,0.13114363949891503,-0.8082932794846108,-0.5106891506499578,-0.9751719876228534,-1.0862766241667248,0.10164257069246033,-0.28932079306609393,-0.6262275478723397,-0.8218275214695704,1.0
1.2386078595331655,0.731544040402898,0.1353780687839888,-0.6455888773860258,-0.3139692226095749,0.6103222994405738,1.2482540242435751,-0.09249450037402235,0.08046762248352819,1.4616130622341161,1.6637767520652216,0.30641475737793555,1.116503419285916,1.0
0.8943241191478017,0.5990915265159222,1.080713514057268,-0.6455888773860258,-1.2104641420675197,0.10367387839586499,-0.6336260392177858,0.9372959014162805,1.0041401510816446,-0.44234562592420196,-0.04518359992467955,3.570662825753898,0.14733794890817287,1.0
0.3778985085697558,0.5870503888898333,-0.46768074975241414,0.3973153971134008,0.294142715763996,0.0023441941869233574,1.4563010664352838,-0.5338332439984378,-0.6001331880624526,1.0536219147716195,0.44309078635814947,-0.6262275478723397,0.5626945790700628,1.0
0.5500403787624378,0.35826877399414775,-0.04390968807818513,-0.6455888773860258,-0.6023522036939488,0.3063332468137487,0.03779850603727279,-0.6073897012691738,-0.454290157231171,0.6456307673091227,-0.5334579862075083,-0.39306697155977083,0.5626945790700628,0.0
1.181227236135605,0.3462276363680588,-0.2231974449403591,0.1365893284885441,0.6640252349809102,0.20500356260480684,1.0685770332598266,0.20173132870892127,0.22631065331480968,0.16964109526954319,-0.28932079306609393,-0.15990639524720207,0.4242423690160994,1.0
-1.5730426869473064,0.22581626010717157,0.9014257571950952,-0.38486280876116913,1.2972139543183399,1.0156410362763408,1.3239074941314688,-0.09249450037402235,0.1290819660939552,-0.10235300303878808,-0.04518359992467955,-0.15990639524720207,-0.4064708913076804,1.0
-0.13852710200829005,0.20173398485499422,-0.4024852018025319,-0.6455888773860258,-1.2104641420675197,-0.09898549002201851,-1.4469008405126456,0.9372959014162805,1.2472118691337806,-0.7823382488096158,-0.04518359992467955,1.9385387915659171,-0.4064708913076804,0.0
0.5500403787624378,-0.08725331817113545,-0.3698874278275919,-0.38486280876116913,0.3568346681736425,-0.20031517423096012,0.8794433585400918,-0.6809461585399096,-0.6487475316728799,-0.17035152761587077,-0.7775951793489229,-0.6262275478723397,-0.26801868125371714,0.0
1.2386078595331655,-0.1354178686754902,-0.48397963673988353,-0.38486280876116913,-0.10708577965774144,-0.40297454264884375,0.41606585547674235,-0.6073897012691738,-0.5515188444520255,0.8496263410403709,0.44309078635814947,-0.6262275478723397,0.008885738854209424,1.0
0.09099539158195256,-0.17154128155375645,-1.0055440203389348,0.1365893284885441,0.6201408682941577,0.20500356260480684,0.6619396326123971,-0.6073897012691738,-0.5515188444520255,-0.23835005219295363,-0.28932079306609393,-0.6262275478723397,0.008885738854209424,0.0
1.009085365942923,-0.1835824191798449,-0.2720941059027696,-0.6455888773860258,-1.2104641420675197,-0.20031517423096012,-0.2931854247222631,0.5695136150626009,0.6152254021982272,-0.7823382488096158,-1.021732372490337,-0.15990639524720207,0.285790158962136,0.0
0.7221822489551197,-0.1835824191798449,0.7384368873203918,-0.6455888773860258,-1.2104641420675197,-0.6056339110667274,-0.3877522620821305,0.7901829868748088,0.8582971202503631,-0.7143397242325331,-0.7775951793489229,-0.15990639524720207,-0.6833753114156071,1.0
0.7795628723526804,-0.1835824191798449,0.8199313222577435,-0.6455888773860258,-1.2104641420675197,0.0023441941869233574,-0.6714527741617327,0.7901829868748088,1.0527544946920722,-0.8503367733866987,-0.28932079306609393,0.0732541810653668,-0.26801868125371714,1.0
0.8943241191478017,-0.26787038256246615,-0.33728965385265075,-0.12413674013631247,0.6577560397399457,-0.5043042268577855,-0.6903661416337064,-0.46027678672770195,-0.06537540834775353,-0.5103441505012847,-0.04518359992467955,-0.15990639524720207,-0.4064708913076804,0.0
-0.310668972200972,-0.3280760706929097,0.3798613735960439,-0.6455888773860258,-1.2104641420675197,-0.40297454264884375,0.08508192471720649,0.4959571577918652,0.5666110585878001,-0.6463411996554503,-0.04518359992467955,0.30641475737793555,-0.5449231013616437,1.0
-0.7697139593814573,-0.4003228964494421,0.0701825208341077,-0.6455888773860258,-0.06947060821195368,-0.301644858439902,-1.0875468585451498,-0.6809461585399096,-0.7459762188937342,0.8496263410403709,0.1989535932167348,-0.39306697155977083,0.5626945790700628,0.0
-1.3435201933570637,-0.48461085983206326,-0.011311914103243989,0.918767534363114,1.2972139543183399,0.10367387839586499,0.1796487620770739,-0.46027678672770195,-0.454290157231171,-0.44234562592420196,-0.5334579862075083,-0.6262275478723397,-0.26801868125371714,1.0
0.09099539158195256,-0.5207342727103293,0.3798613735960439,-0.6455888773860258,-1.2104641420675197,-0.40297454264884375,-0.5579725693298915,-0.09249450037402235,-0.1626040955686078,-0.6463411996554503,-1.021732372490337,-0.39306697155977083,-0.26801868125371714,0.0
0.09099539158195256,-0.6170633737190392,-0.9403484723890537,-0.38486280876116913,-0.20112370827221118,-0.301644858439902,0.964553512163973,-0.9016155303521174,-0.9890479369458702,-0.17035152761587077,-0.28932079306609393,-0.6262275478723397,-0.4064708913076804,0.0
-0.5401914657912146,-0.6893101994755715,-0.060208575065655696,-0.6455888773860258,-0.4706991036336911,-0.301644858439902,-0.17970521989042193,-0.8280590730813816,-0.5029045008415982,-0.5103441505012847,-0.04518359992467955,-0.39306697155977083,-0.5449231013616437,0.0
-1.4009008167546244,-0.7013513371016602,-0.46768074975241414,-0.6455888773860258,-1.2104641420675197,-0.9096229636935526,-1.390160738096725,-1.0487284448935892,-0.7945905625041615,-0.3743471013471192,-0.5334579862075083,-0.8593881241849084,-0.5449231013616437,1.0
0.7795628723526804,-0.7254336123538377,-0.41878408879000245,-0.6455888773860258,0.3568346681736425,-0.7069635952756691,-0.48231909944199786,-0.6809461585399096,-0.5515188444520255,-0.5783426750783676,-0.28932079306609393,-0.39306697155977083,-1.2371841516314601,1.0
0.14837601497951322,-0.7254336123538377,0.7384368873203918,-0.6455888773860258,-0.1635085368264234,0.40766293102269036,-0.3782955783461443,-0.6073897012691738,-0.3084471263998895,-0.6463411996554503,-0.7775951793489229,-0.6262275478723397,-0.1295664711997537,1.0
-1.5730426869473064,-0.8217627133625475,-1.527108403937986,-0.38486280876116913,0.5010261587158295,-1.0109526479024944,-0.5674292530658791,-0.018938043103286367,-0.4056758136207438,-0.5103441505012847,-0.28932079306609393,-0.39306697155977083,-1.2371841516314601,0.0
-0.3680495955985327,-0.7735981628581927,0.2983669386586922,-0.6455888773860258,-1.2104641420675197,-0.5043042268577855,-0.13242180121048824,-0.1660509576447582,-0.11398975195818077,-0.5783426750783676,-1.021732372490337,0.0732541810653668,-0.5449231013616437,1.0
0.7221822489551197,-0.7976804381103701,-0.5491751846897659,-0.38486280876116913,0.5323721349206527,-0.6056339110667274,0.2742155994369413,-0.9016155303521174,-0.940433593335443,-0.23835005219295363,-0.28932079306609393,-0.6262275478723397,-0.6833753114156071,0.0
-2.6058939081033983,-0.8097215757364588,-0.6143707326396469,-0.6455888773860258,-1.2104641420675197,-0.20031517423096012,-0.3404688434021968,0.12817487143818562,-0.016761064737326293,-0.9183352979637815,-0.7775951793489229,-0.15990639524720207,-0.6833753114156071,0.0
0.20575663837707386,-0.8097215757364588,-0.011311914103243989,-0.6455888773860258,-1.2104641420675197,-0.7069635952756691,-0.009484912642660904,-0.9751719876228534,-0.940433593335443,0.37363666900079157,-0.5334579862075083,-0.39306697155977083,-0.1295664711997537,1.0
-0.25328834880341133,-0.845844988614725,-0.435082975777473,-0.6455888773860258,-1.2104641420675197,-0.7069635952756691,0.9172700934840393,-1.1222849021643253,-1.0862766241667248,0.23763961984662588,-0.28932079306609393,-0.6262275478723397,-0.5449231013616437,0.0
0.20575663837707386,-0.845844988614725,-0.8262562634767608,-0.6455888773860258,-1.2104641420675197,-0.40297454264884375,-0.06622501505858215,-0.9016155303521174,-0.8918192497250158,-0.3743471013471192,-0.7775951793489229,-0.6262275478723397,-0.5449231013616437,0.0
0.4352791319673165,-0.9060506767451687,-0.38618631481506244,0.1365893284885441,0.8771778731737082,-0.7069635952756691,1.910221885762647,-1.1222849021643253,-1.0862766241667248,0.23763961984662588,-0.28932079306609393,-0.8593881241849084,-0.8218275214695704,1.0
-0.7697139593814573,-0.9180918143712573,-0.6306696196271175,0.1365893284885441,1.1404840732942236,-0.8082932794846108,0.5200893765725959,-0.9751719876228534,-0.7945905625041615,-0.5783426750783676,-0.7775951793489229,-0.8593881241849084,-0.9602797315235336,0.0
-0.48281084239365396,-0.9421740896234347,0.08648140782157827,-0.6455888773860258,1.9241334784148048,-0.6056339110667274,-0.397208945818118,-0.5338332439984378,-0.454290157231171,-0.8503367733866987,-1.021732372490337,-0.6262275478723397,-0.5449231013616437,1.0
